Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11389,11905,2022-09-13 22:00:58 EDT,2022-09-13,22:00:58,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190604433331351,"Tibetanski horoskop se klasifikuje kao najtačniji na svijetu, s tim da se ovdje vaš znak određuje na osnovu godine, a ne mjeseca rođenja",https://aloonline.ba/astro/horoskop/za-tibetanski-horoskop-kazu-da-je-najprecizniji-na-svijetu-provjerite-koji-ste-znak-pa-saznajte-sta-vas-ceka-na-zivotnom-putu/,https://aloonline.ba/astro/horoskop/tibetanski-horoskop/,,"ZA TIBETANSKI HOROSKOP KAŽU DA JE NAJPRECIZNIJI NA SVIJETU Provjerite koji ste znak, pa saznajte šta vas čeka na životnom putu","Pročitajte u koju kategoriju spadate i šta vas sve čeka u životu. Znakovi su formirani na osnovu vaše godine rođenja. Ističe koje pozitivne strane vas krase, a šta vas najviše sputava, pokazuje vam kakve odnose bi trebalo da kreirate, kao i na šta posebno da obratite pažnju na vašem živ...",,,,-50
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-13 22:00:00 EDT,2022-09-13,22:00:00,Link,10,7,1,0,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092209507550217,"OSBiH će nastaviti stajati ‘rame uz rame‘ s najrazvijenijim vojskama svijeta, spremnim za djelovanje u svrhu mira, bilo gdje u svijetu, kazao je Podžić",https://www.oslobodjenje.ba/vijesti/bih/video-vise-od-800-pripadnika-osbih-na-vjezbi-kombinovani-napor-22-792273,,,(VIDEO) Više od 800 pripadnika OSBiH na vježbi Kombinovani napor 22,"OSBiH će nastaviti stajati ‘rame uz rame‘ s najrazvijenijim vojskama svijeta, spremnim za djelovanje u svrhu mira, bilo gdje u svijetu, kazao je Podžić",,,,-5.3
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546054,719001,2022-09-13 22:00:00 EDT,2022-09-13,22:00:00,Link,9,4,3,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5570609716357558,Šta očekivati od posjete egipatskog predsjednika Kataru? ⤵️,https://balkans.aljazeera.net/news/world/2022/9/13/sta-ocekivati-od-posjete-egipatskog-predsjednika-kataru,,,Šta očekivati od posjete egipatskog predsjednika Kataru?,"Abdel Fattah el-Sisi u utorak dolazi u Katar, prvi put od 2017. godine, kada je Kairo prekinuo diplomatske odnose sa Dohom.",,,,-24.78
Poskok Online,Poskok.info,161803222339,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34435,49246,2022-09-13 21:57:07 EDT,2022-09-13,21:57:07,Link,67,2,36,1,0,0,28,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/161803222339/posts/10160416928042340,"Kandidat ujedinjene opozicije za člana Predsjedništva Bosne i Hercegovine i delegat u Domu naroda Parlamentarne skupštine BiH Denis Bećirović danas je posjetio Žepče, gdje je razgovarao sa građanima i predstavnicima političkih opcija koje podržavaju njegovu kandidaturu.",https://poskok.info/becirovic-milanovic-treba-shvatiti-da-okupatorske-cizme-nikada-nisu-pokorile-bih/?no_cache=1663120627,,,Bećirović: Milanović treba shvatiti da okupatorske čizme nikada nisu pokorile BiH,Kandidat ujedinjene opozicije za člana Predsjedništva Bosne i Hercegovine i delegat u Domu naroda Parlamentarne skupštine BiH Denis Bećirović danas je posj,,,,1.76
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-13 21:30:01 EDT,2022-09-13,21:30:01,Link,42,13,14,0,1,1,12,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092444960860005,Širi se popis misterioznih smrtnih slučajeva ruskih biznismena,https://www.oslobodjenje.ba/vijesti/svijet/poginuo-jos-jedan-visoki-zvanicnik-blizak-putinu-pao-s-broda-792383,,,Poginuo još jedan visoki zvaničnik blizak Putinu: Pao s broda?,"Pečorin je imao 39 godina, a radio je na “modernizaciji zrakoplovstva te je bio Putinov čovjek za istraživanje i razvoj Arktika”, piše ruski medij Komsomolskaya Pravda.",,,,-1.83
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 21:00:01 EDT,2022-09-13,21:00:01,Link,10,9,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092219094215925,Ukrajinska južna komanda objavila je da su njene snage vratile kontrolu nad 500 kvadratnih kilometara teritorije na jugu,https://www.oslobodjenje.ba/vijesti/svijet/ruske-snage-se-polako-povlace-iz-luganjska-792218,,,Ruske snage se polako povlače iz Luganjska,Ukrajinska južna komanda objavila je da su njene snage vratile kontrolu nad 500 kvadratnih kilometara teritorije na jugu,,,,-7.7
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11371,11887,2022-09-13 20:41:08 EDT,2022-09-13,20:41:08,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190595916665536,"Moja kćerka i njen bivši su tvrdoglavi i posesivni. Nisu mogli zajedno pa zato nisu opstali. S njim je bila meni iz inata, kaže majka mis Zadruge 6",https://aloonline.ba/poznati/anita-angelina-stanojlovic-otkrila-pozadinu-odnosa-nasljednice-sa-bivsim-partnerom/,,,"""ANITA I BOJAN SU LUDI, LJUBOMORNI I NASILNI"" Angelina Stanojlović otkrila pozadinu odnosa kćerke sa bivšim partnerom","Moja kćerka i njen bivši su tvrdoglavi i posesivni. Nisu mogli zajedno pa zato nisu opstali. S njim je bila meni iz inata, kaže majka mis Zadruge 6",,,,-50
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546054,719001,2022-09-13 20:34:42 EDT,2022-09-13,20:34:42,Link,72,33,12,3,0,1,21,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5570041179747745,Nedugo nakon polijetanja planuli su motori... ⤵️,https://balkans.aljazeera.net/news/technology/2022/9/13/video-iznenada-prekinut-let-bezosove-svemirske-kapsule,,,Video: Iznenada prekinut let Bezosove svemirske kapsule,Nedugo nakon polijetanja planuli su motori i aktiviran je sistem koji je letjelicu odbacio od rakete nakon čega se padobranom uspjela neoštećena vratiti na Zemlju.,,,,-3.1
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11371,11887,2022-09-13 20:31:35 EDT,2022-09-13,20:31:35,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190594716665656,Na socijalnoj platformi našao se i jedan snimak pjevačice Goge Sekulić koji broji više od dvije decenije,https://aloonline.ba/poznati/snimak-goge-sekulic-sokirao-javnost/,,,SNIMAK GOGE SEKULIĆ ŠOKIRAO JAVNOST Ovako je popularna pjevačica izgledala prije 20 godina - bez trunke silikona (VIDEO),Na socijalnoj platformi našao se i jedan snimak pjevačice Goge Sekulić koji broji više od dvije decenije,,,,-50
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 20:30:14 EDT,2022-09-13,20:30:14,Link,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092328560871645,Princ Harry nosit će dnevno odijelo,https://www.oslobodjenje.ba/vijesti/svijet/princ-harry-nece-nositi-vojnu-uniformu-na-kraljicinom-sprovodu-poznato-i-zasto-792381,,,Princ Harry neće nositi vojnu uniformu na kraljičinom sprovodu: Poznato i zašto,"Princ Harry je u Afganistanu učestvovao u borbama, ali na pogreb ne smije u odori",,,,-19.25
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11371,11887,2022-09-13 20:28:26 EDT,2022-09-13,20:28:26,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190594449999016,Progovorila o svemu,https://aloonline.ba/poznati/treba-joj-pomoc-psihijatra-tara-simov-komentarisala-tvrdnje-bivse-drugarice-da-joj-prijeti-smrcu/,,,Tara Simov komentarisala tvrdnje bivše drugarice da joj prijeti smrću,"Tara Simov oglasila se povodom navoda M. J. da je dobijala prijetnje smrću od bivše zadrugarke i njene drugarice, zbog čega ih je prijavila policiji.",,,,-25
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 20:28:07 EDT,2022-09-13,20:28:07,Link,202,59,82,5,2,12,2,37,2,1,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092220617549106,"Kada su bolničari stigli, kengur im nije dozvoljavao da pruže pomoć muškarcu",https://www.oslobodjenje.ba/magazin/zanimljivosti/australca-usmrtio-kengur-koji-mu-je-bio-kucni-ljubimac-792242,,,Australca usmrtio kengur koji mu je bio kućni ljubimac,"Kada su bolničari stigli, kengur im nije dozvoljavao da pruže pomoć muškarcu",,,,2.62
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11371,11887,2022-09-13 20:20:44 EDT,2022-09-13,20:20:44,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190593603332434,"Urša Škofic, zadrugarka koja je u rijaliti došla iz Slovenije, uplovila je u emitovnu vezu sa Bilalom Brajlovićem, zbog čega je njen otac očajan",https://aloonline.ba/poznati/razocaran-sam-srce-me-boli-ursin-otac-sokiran-kcerkinim-ponasanjem-u-zadruzi-ne-podrzavam-nju-i-bilala-ovo-je-sramota/,,,"""RAZOČARAN SAM, SRCE ME BOLI"" Uršin otac šokiran kćerkinim ponašanjem u Zadruzi: Ne podržavam nju i Bilala, ovo je sramota!","Urša Škofic, zadrugarka koja je u rijaliti došla iz Slovenije, uplovila je u emitovnu vezu sa Bilalom Brajlovićem, zbog čega je njen otac očajan",,,,-50
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 20:17:55 EDT,2022-09-13,20:17:55,Link,5,2,2,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092244017546766,Scholz se dotakao i teme zarobljenih boraca,https://www.oslobodjenje.ba/vijesti/svijet/scholz-razgovarao-s-putinom-90-minuta-njemacki-kancelar-poslao-jasno-upozorenje-792370Scholz,https://www.oslobodjenje.ba/vijesti/svijet/scholz-razgovarao-s-putinom-90-minuta-njemacki-kancelar-poslao-jasno-upozorenje-792370,,Scholz razgovarao s Putinom 90 minuta: Njemački kancelar poslao jasno upozorenje,"Kako se navodi u saopštenju njemačke vlade, njemački kancelar se založio za diplomatsko rješenje situacije u Ukrajini i upozorio da svi ruski koraci u pravcu aneksije neće ostati bez odgovora niti će biti priznati ni pod kojim okolnostima.",,,,-15.4
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 19:37:02 EDT,2022-09-13,19:37:02,Link,6,3,1,1,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092214697549698,Predstavljanje je upriličeno u Ambasadi Slovenije u BiH,https://www.oslobodjenje.ba/vijesti/ekonomija/predstavljeno-slovensko-udruzenje-privrednika-u-bih-792343,,,Predstavljeno Slovensko udruženje privrednika u BiH,"Povodom osnivanja Slovenskog udruženja privrednika u Bosni i Hercegovini, u prostorijama Ambasade Republike Slovenije u BiH, upriličen je prijem i predstavljanje Udruženja, pod pokroviteljstvom amb...",,,,-12.83
Fokus.ba,fokusba,747053091978616,MEDIA_NEWS_COMPANY,BA,Fokus.ba - Jednostavno drugačiji!,2013-10-19 22:53:31,424451,439549,2022-09-13 19:35:57 EDT,2022-09-13,19:35:57,Link,96,28,19,24,0,9,6,0,8,2,,-,0,0,0,N/A,https://www.facebook.com/747053091978616/posts/6355597907790745,"Izvor iz američke administracije naveo je da su iznose iz Ruske federacije, između ostalih, dobijali Milorad Dodik iz Bosne i Hecegovine, te stranka Demokratski front iz Crne Gore.",https://www.fokus.ba/vijesti/bih/rusi-tajno-finansirali-dodikovu-kampanju-2018-i-prosrpski-df-u-crnoj-gori/2396441/,,,Ruski bogataš koji finansira separatiste u Donbasu finansirao i Dodikovu kampnju 2018.,"Taj primjer pokazuje da Rusija nije ispunila obećanje da ulaže u ekonomski razvoj Republike Srpske, već je umjesto toga omogućavala korupciju vladajuće stranke i stvorila nejednake uslove za opozicione stranke",,,,-2.24
Haber.ba,haber.ba,221527244540500,NEWS_SITE,BA,"Internet portal HABER.ba svojim čitateljima na portalu, ali i na našoj Facebook stranici nastoji donositi uvijek nove ili najvažnije dnevne vijesti, ali i ""zabaviti"" ih pojedinim ""objavama"" ili ""slikama"" koje prikazuju našu svakodnevicu.",2011-05-11 22:27:37,497825,470492,2022-09-13 19:32:06 EDT,2022-09-13,19:32:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/221527244540500/posts/6386919548001208,"Žene i preljuba: Jedan znak je najvjerniji, a jednom je prevara u krvi!",https://www.haber.ba/zanimljivosti/svastara/923238-zene-i-preljuba-jedan-znak-je-najvjerniji-a-jednom-je-prevara-u-krvi-2,,,"Žene i preljuba: Jedan znak je najvjerniji, a jednom je prevara u krvi!","U astrološkim procenama nalaze se i one koje otkrivaju koliko su žene vjerne, odnosno sklone flertu i nevjerstu u zavisnosti od toga kom znaku pripadaju. Ovo su rezultati tih procjena.",,,,-58
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229717,324188,2022-09-13 19:00:33 EDT,2022-09-13,19:00:33,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5483386721729423,"Ovo su fotke snimljene u ruskim podzemnim željeznicama, odabrali smo 25 najluđih",https://www.biscani.net/ovo-su-fotke-snimljene-u-ruskim-podzemnim-zeljeznicama-odabrali-smo-25-najludjih15/,,,"Ovo su fotke snimljene u ruskim podzemnim željeznicama, odabrali smo 25 najluđih","Pariz i Milano imaju Fashion weekove, a Rusija podzemnu željeznicu. #1 #2 #3 #4 #5 #6 #7 #8 #9 #10 #11 #12 #13 #14 #15 #16 #17 #18 #19 #20 #21 #22",,,,-18.75
Haber.ba,haber.ba,221527244540500,NEWS_SITE,BA,"Internet portal HABER.ba svojim čitateljima na portalu, ali i na našoj Facebook stranici nastoji donositi uvijek nove ili najvažnije dnevne vijesti, ali i ""zabaviti"" ih pojedinim ""objavama"" ili ""slikama"" koje prikazuju našu svakodnevicu.",2011-05-11 22:27:37,497825,470492,2022-09-13 18:38:33 EDT,2022-09-13,18:38:33,Link,7,1,4,0,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/221527244540500/posts/6386916704668159,"DEJAN DRAGOJEVIĆ PIŠE KNJIGU: Nikada se prava istina nije saznala, ništa nije bilo tako kako je predstavljeno! IŠAO KOD PSIHIJATRA ZBOG DALILE!",https://www.haber.ba/showbiz/film-i-tv/923250-dejan-dragojevic-pise-knjigu-nikada-se-prava-istina-nije-saznala-nista-nije-bilo-tako-kako-je-predstavljeno-isao-kod-psihijatra-zbog-dalile,,,"DEJAN DRAGOJEVIĆ PIŠE KNJIGU: Nikada se prava istina nije saznala, ništa nije bilo tako kako je predstavljeno! IŠAO KOD PSIHIJATRA ZBOG DALILE!","Bivši zadrugar Dejan Dragojević otkrio je da postoji mnogo stvari o njegovom braku sa Dalilom Dragojević, ali dešavanja u rijalitiju za koje javnost nikada nije saznala",,,,-4.14
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-13 18:36:20 EDT,2022-09-13,18:36:20,Link,5,1,2,0,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5092239090880592,Markus Lewe je ukazao na to da će se mnoge izbjeglice koje su bile privremeno smještene u privatne stanove uskoro naći bez krova nad glavom,https://www.oslobodjenje.ba/vijesti/svijet/dolazi-zima-zaostrava-se-situacija-s-izbjeglicama-792219,,,Dolazi zima: Zaoštrava se situacija s izbjeglicama,Markus Lewe je ukazao na to da će se mnoge izbjeglice koje su bile privremeno smještene u privatne stanove uskoro naći bez krova nad glavom,,,,-15.4
