Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
BUKA,bukamagazin,145207457807,NEWS_SITE,BA,Slobodno i bezobrazno!  http://www.6yka.com,2009-10-01 11:54:41,326408,342154,2022-09-21 16:00:02 EDT,2022-09-21,16:00:02,Link,42,39,1,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/145207457807/posts/10160066748847808,Hajde sjeti se dječaka koji maglu pije da se skrije od sebe jer nema sa kim ne zna kako da gleda u ponor i vatru i kako da sluša taj ogromni zvuk što se valja,https://6yka.com/kolumne/darko-rundek-sanjam,,,Darko Rundek: Sanjam,"Hajde sjeti se dječaka koji maglu pije... da se skrije od sebe jer nema sa kim... ne zna kako da gleda u ponor i vatru... i kako da sluša taj ogromni zvuk što se valja... i nada sve je manja... I opet sanjam, sanjam",,,,-2.98
Dnevnik.ba,wwwdnevnikba,100046540015950,MEDIA_NEWS_COMPANY,BA,Portal Dnevnik.ba je među najstarijim aktivnim news portalima na hrvatskom jeziku u BiH,2010-01-04 18:45:00,66529,66891,2022-09-21 16:00:02 EDT,2022-09-21,16:00:02,Link,8,3,2,0,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100046540015950/posts/598479705046691,,https://www.dnevnik.ba/vijesti/denis-becirovic-napustio-tv-debatu-jer-bakir-izetbegovic-nije-dosao-2642993,,,Denis Bećirović napustio TV debatu jer Bakir Izetbegović nije došao,"Na televiziji N1 večeras je trebalo da bude održana debata kandidata za člana Predsjedništva Bosne i Hercegovine iz reda bošnjačkog naroda, međutim kako nije došao Bakir Izetbegović, na samom početku je debatu napustio i Denis Bećirović.",,,,-5.75
Slobodna Bosna,SlobodnaBosna,100063684206728,NEWS_SITE,BA,"Nezavisna informativna revija

www.slobodna-bosna.ba",2011-03-16 12:19:16,73390,74987,2022-09-21 15:59:01 EDT,2022-09-21,15:59:01,Link,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063684206728/posts/506352544830881,,https://www.slobodna-bosna.ba/vijest/268293/umjetnici_sa_chetiri_kontinenta_objavljen_program_jazz_festa_sarajevo_2022_evo_i_detalja.html,,,"UMJETNICI SA ČETIRI KONTINENTA: Objavljen program Jazz Festa Sarajevo 2022, evo i detalja...","Festival će u Narodnom pozorištu otvoriti Mark Eliyahu. Njegove fascinantne i uzbudljive kompozicije oduševljavaju publiku širom svijeta, a domaća publika u njegovoj će muzici uživati 9. novembra. ... - UMJETNICI SA ČETIRI KONTINENTA: Objavljen program Jazz Festa Sarajevo 2022, evo i detalja...",,,,-7.75
Source.ba,source.ba,211606990498,NEWS_SITE,BA,Prvi pravi bh. video portal.,2009-11-29 19:20:09,120055,117580,2022-09-21 15:57:52 EDT,2022-09-21,15:57:52,Link,127,64,38,0,0,1,24,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/211606990498/posts/10159878886160499,"""Denis je do faksa nosao hozn tregere, bermudice. Uvijek je moralo biti po njegovom. Druga djeca kažnjavana jer su ga čvokala. Reklo mu da je on iznad svih i tako Denis postade Narcis. Ali ga nije naučilo da bahatost nije vrlina. Antitalenat za politiku. I ono bi da bude šef države.""",http://www.source.ba/mobile/clanak/BiH/619639,http://www.source.ba/clanak/BiH/619639/fb,,"Source.ba:Bakir Hadžiomerović o napuštanju emisije Bećirovića: ""Pametan potez, zašto uopšte raspravljati sa Izetbegovićevim bedelom Hadžikadunićem""",Potpredsjednik SDP-a i kandidat ujedinjene opozicije za člana Predsjedništva Bosne i Hercegovine Denis Bećirović večeras je napustio emisiju Pressing na N1.,,,,2.89
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126088,233097,2022-09-21 15:57:01 EDT,2022-09-21,15:57:01,Link,103,87,10,0,2,0,3,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2075248419334332,"„Zvornik treba da se razvija kao jedan regionalni centar"", izjavio je večeras u Zvorniku Mirko Šarović, kandidat za srpskog člana Predsjedništva BiH.",https://www.rtvbn.com/4032338/mi-cemo-prekinuti-cerupanje-javnih-dobara-u-zvorniku,,,Mi ćemo prekinuti čerupanje javnih dobara u Zvorniku | BN,"„Zvornik treba da se razvija kao jedan regionalni centar"", izjavio je večeras u Zvorniku Mirko Šarović, kandidat za srpskog člana Predsjedništva BiH.",,,,-1.31
BL Portal,portalBL,320019722470,NEWS_SITE,BA,BL Portal - Informativni portal sa pregledom svih aktuelnosti,2010-02-21 01:44:15,47813,51015,2022-09-21 15:55:51 EDT,2022-09-21,15:55:51,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/320019722470/posts/10158499929867471,,https://www.bl-portal.com/drustvo/mladoj-andjeli-treba-pomoc-bijeljina-ponovo-pokazuje-lice-dobrote-i-humanosti-foto/,,,Mladoj Anđeli treba pomoć! Bijeljina ponovo pokazuje lice dobrote i humanosti FOTO - BL Portal,"Anđeli Tanacković iz Ugljevika potrebno je 300.000 evra za nastavak liječenja u inostranstvu. Tim povodom, 26. septembra, biće organizovan humanitarni koncert za ovu djevojku. Svi ljudi dobre volje mogu da dođu u Centar za kulturu",,,,-78
BHRT,www.bhrt.ba,512853765564875,MEDIA_NEWS_COMPANY,BA,"Radiotelevizija Bosne i Hercegovine
",2016-03-22 13:43:15,29699,36192,2022-09-21 15:55:01 EDT,2022-09-21,15:55:01,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/512853765564875/posts/2135779953272240,Onlajn prodaja ulaznica za ovogodišnje izdanje Jazz Fest Sarajevo počinje 18. oktobra. Tim povodom objavljen je program Jazz Festa Sarajevo 2022 koji će biti održan od 9. do 12. novembra. #bhrt,https://bhrt.ba/objavljen-program-jazz-festa-sarajevo-2022,,,Objavljen program Jazz Festa Sarajevo 2022,"Na koncertima u Narodnom pozorištu, Pozorištu mladih, Ateljeu Figure i Jazzbini bit će predstavljeni različiti muzički projekti umjetnika sa četiri kontinenta, uključujući i nastupe grammyjevca Kayhana Kalhora i dobitnika Latin Grammyja Arta Lindsaya. Najstariji bh. muzički fest...",,,,-23
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 15:54:16 EDT,2022-09-21,15:54:16,Link,645,143,376,3,5,4,80,3,26,5,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5113994475371720,Bećirović je studio napustio već nakon prvog pitanja ⤵,https://www.oslobodjenje.ba/vijesti/bih/sokantan-potez-kandidata-ujedinjene-opozicije-becirovic-iz-protesta-napustio-tv-debatu-794589,,,Šokantan potez kandidata ujedinjene opozicije: Bećirović iz protesta napustio TV debatu,"Bećirović je, dakle, studio napustio već nakon prvog pitanja: Zašto je Izetbegović odbio doći večeras?",,,,12.65
Slobodna Bosna,SlobodnaBosna,100063684206728,NEWS_SITE,BA,"Nezavisna informativna revija

www.slobodna-bosna.ba",2011-03-16 12:19:16,73390,74987,2022-09-21 15:53:37 EDT,2022-09-21,15:53:37,Link,2,1,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063684206728/posts/506349434831192,,https://www.slobodna-bosna.ba/vijest/268291/shakira_po_prvi_put_o_razvodu_od_piquea_ovo_je_kao_ruzan_san_sve_sam_ulozila_u_tu_vezu.html,,,SHAKIRA PO PRVI PUT O RAZVODU OD PIQUEA: 'Ovo je kao ružan san. Sve sam uložila u tu vezu...',"'Situacija je bila teška i za djecu i za mene, dijelom i zbog paparazza koji nas nisu puštali na miru'. ... - SHAKIRA PO PRVI PUT O RAZVODU OD PIQUEA: 'Ovo je kao ružan san. Sve sam uložila u tu vezu...' | Slobodna Bosna",,,,-15.5
Klix.ba,Klix.ba,46371241820,MEDIA_NEWS_COMPANY,BA,Najposjećeniji bosanskohercegovački news portal www.klix.ba,2008-12-27 13:48:31,478340,527987,2022-09-21 15:53:25 EDT,2022-09-21,15:53:25,Link,95,64,13,0,1,1,7,7,0,2,,-,0,0,0,N/A,https://www.facebook.com/46371241820/posts/10158731652331821,Shakira je dala svoj prvi intervju nakon raskida,https://www.klix.ba/magazin/showbiz/shakira-nakon-raskida-s-piqueom-zrtvovala-sam-sve-kako-bi-on-bio-nogometas-san-se-raspao/220921133?utm_medium=Status&utm_source=Facebook&utm_content=220921133&utm_campaign=Klix.ba+Facebook+status,https://www.klix.ba/magazin/showbiz/shakira-nakon-raskida-s-piqueom-zrtvovala-sam-sve-kako-bi-on-bio-nogometas-san-se-raspao/220921133,,"Shakira nakon raskida s Piqueom: Žrtvovala sam sve kako bi on bio nogometaš, san se raspao","Raspad jedne od najdužih veza iz svijeta slavnih, one između kolumbijske zvijezde Shakire i nogometaša Gerarda Piquea, i dalje ne prestaje intrigirati javnost....",,,,-1.53
RTRS vijesti,rtrs.vijesti,100063619811635,NEWS_SITE,BA,Zvanična Fejsbuk stranica Javnog medijskog servisa Republike Srpske,2013-02-14 21:26:49,75620,99126,2022-09-21 15:53:24 EDT,2022-09-21,15:53:24,Link,212,86,93,20,1,0,11,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100063619811635/posts/508235207973802,"Dodala je da svaki mandat obilježe neke poteškoće, ali da je ovaj pokazatelj jedinstva institucija #RTRS #RTRSvijesti",https://lat.rtrs.tv/vijesti/vijest.php?id=487377,,,Cvijanović: Protekle četiri godine pokazatelj jedinstva institucija (VIDEO),"Predsjednica Republike Srpske Željka Cvijanović rekla je u emisiji Telering da su protekle četiri godine njenog mandata bile izazovne, ali i pokazatelj jedinstva i timskog rada institucija Srpske.",,,,1.42
Faktor.ba,faktor.ba,812587648806886,MEDIA_NEWS_COMPANY,BA,"Bosanskohercegovački informativni portal - Vijesti iz BiH, regije i svijeta - Aktuelno, brzo i provjereno.",2015-01-17 23:13:47,108046,132447,2022-09-21 15:52:03 EDT,2022-09-21,15:52:03,Link,251,36,86,7,0,4,115,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/812587648806886/posts/5568408743224729,"- Sabina još ima posjetu Bihaću, ali sve drugo otkazuje i fokusira se na KS – stoji u poruci koju je Edin Forto napisao.",https://faktor.ba/vijest/forto-dao-uputu-clanovima-ns-otkazujte-sve-po-bih-fokusirajte-se-samo-na-kampanju-u-sarajevu/175911,https://www.faktor.ba/vijest/forto-dao-uputu-clanovima-ns-otkazujte-sve-po-bih-fokusirajte-se-samo-na-kampanju-u-sarajevu/175911,,"Forto dao uputu članovima NS: Otkazujte sve po BiH, fokusirajte se samo na kampanju u Sarajevu","Na društvenim mrežama se pojavila navodna prepiska između članova Naše stranke, a u kojoj predsjednik NS Edin Forto daje upute aktivistima koji rade kampanju na terenu.",,,,3.59
DEPO Portal,depo.portal,100063675964720,NEWS_SITE,BA,"DEPO Portal, medij za novi ritam života! 
www.depo.ba",2009-08-10 17:56:35,84013,82802,2022-09-21 15:51:50 EDT,2022-09-21,15:51:50,Link,83,36,27,0,0,0,18,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/100063675964720/posts/496561972476331,"VIDEO/ Dok pljušte optužbe iz SDA... I Konaković stavio tačku na priče o diplomi: ""Loš politički spin režima koji je na koljenima i režima koji se više nikada neće vratiti na vlast... Ja njih razumijem, ali ne dozvoljavam da se takve stvari u javnom prostoru lažu, uživam u demaskiranju i raskrinkavanju tih podlih namjera...""",https://depo.ba/clanak/236556/i-konakovic-stavio-tacku-na-price-o-diplomi-los-politicki-spin-rezima-koji-je-na-koljenima-ja-ih-razumijem,,,"I Konaković stavio tačku na priče o diplomi: 'Loš politički spin režima koji je na koljenima, ja ih razumijem...'","Ovo je treći put da se provjerava moja diploma, ovog puta je taj inspekcijski nadzor trajao 11 punih dana. Nikada nisam ni pitao šta rade, zašto rade, ni opstruirao, niti bilo koga zvao. I naravno, sa zadovljstvom sam čekao da se utvrdi još jednom utvrdi regularnost mog studija na Univerzitetu ...",,,,1.69
Face TV Sarajevo,facetv.ba,117112738364229,TV_CHANNEL,BA,"FACE HD
www.face.ba",2011-03-08 11:46:46,279522,285374,2022-09-21 15:51:36 EDT,2022-09-21,15:51:36,Link,7,3,1,0,0,0,1,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/117112738364229/posts/8044553772286713,Kako će vršiti (prisilnu) mobilizaciju?,https://www.face.ba/vijesti/rat-u-ukrajini/prenosimo-rusija-ce-na-ovaj-nacin-mobilizirati-muskarce-foto/153797,,,Rusija će na ovaj način mobilizirati muškarce! (FOTO),"Nakon ukaza ruskog predsjednika Vladimira Putina o parcijalnoj mobilizaciji ruskog stanovništva koje je vojno sposobno, u ovoj državi traju protesti koji prijete da eskaliraju. ",,,,-4.29
Novi.ba,noviba,100050480169911,JOURNALIST,BA,Regionalni informativni portal,2014-08-01 22:56:40,968051,913715,2022-09-21 15:51:32 EDT,2022-09-21,15:51:32,Link,16,2,7,1,0,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050480169911/posts/654842662875067,Evo gdje je završio veći broj letova: Rusi masovno bježe iz zemlje nakon Putinove mobilizacije,https://m.novi.ba/clanak/374300/evo-gdje-je-zavrsio-veci-broj-letova-rusi-masovno-bjeze-iz-zemlje-nakon-putinove-mobilizacije,https://novi.ba/clanak/374300/evo-gdje-je-zavrsio-veci-broj-letova-rusi-masovno-bjeze-iz-zemlje-nakon-putinove-mobilizacije,,Evo gdje je završio veći broj letova: Rusi masovno bježe iz zemlje nakon Putinove mobilizacije,.,,,,-2
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11390,11900,2022-09-21 15:51:02 EDT,2022-09-21,15:51:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/191893103202484,"Naši stari pridavali su pažnju mnoštvu običaja kako bi riješili mnoge životne situacije, a dobre prilike u kući umnožili",https://aloonline.ba/razonoda/staro-vjerovanje-i-danas-aktuelno-znate-li-kako-srbi-prizivaju-novac-u-kuci/,,,STARO VJEROVANJE I DANAS AKTUELNO Znate li kako Srbi prizivaju novac u kući?,"Jedan takav običaj vezan je za prizivanje bogatstva. Novac u rukama Potrebni su vam – dva, tri metalna novčića i slanik – posuda u kojoj držite so, kuhinjsku ili morsku, svejedno. Prema jednom narodnom vjerovanju, ukoliko metalne kovanice novca držite u posudi u kojoj držite so, novac u va...",,,,-44
hercegovina.info,Hercegovina.Info1,183125419488,MEDIA,BA,Hercegovina.info,2009-11-01 20:56:44,73502,74576,2022-09-21 15:50:32 EDT,2022-09-21,15:50:32,Link,288,258,21,0,5,0,3,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/183125419488/posts/10160204010019489,Rebić je proslavio rođendan.,https://www.hercegovina.info/show/lijepa-mostarka-objavila-prvu-zajednicku-fotografiju-s-antom-rebicem/206403/,,,Lijepa Mostarka objavila prvu zajedničku fotografiju s Antom Rebićem,"Djevojka hrvatskog nogometaša Ante Rebića, Mostarka Klara Pinjuh, objavila je na svom Instagramu prvu fotografiju sa svojim dečkom.",,,,4.06
Dnevnik.ba,wwwdnevnikba,100046540015950,MEDIA_NEWS_COMPANY,BA,Portal Dnevnik.ba je među najstarijim aktivnim news portalima na hrvatskom jeziku u BiH,2010-01-04 18:45:00,66529,66891,2022-09-21 15:49:01 EDT,2022-09-21,15:49:01,Link,9,5,2,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100046540015950/posts/598475135047148,,https://www.dnevnik.ba/vijesti/u-bih-pale-cijene-goriva-moguce-i-novo-pojeftinjenje-2642992,,,"U BiH pale cijene goriva, moguće i novo pojeftinjenje","Sudeći prema posljednjim dostupnim podacima, gorivo u BiH je pojeftinilo. Niže cijene zabilježene su na benzinskim crpkama u oba entiteta, piše Večernji list BiH.",,,,-5.11
N1 Bosna i Hercegovina,N1BiH,104197490039539,NEWS_SITE,BA,"Dobro došli na stranicu sarajevskog studija TV N1, pratite naš program uživo na: https://ba.n1info.com/n1-tv-live-stream/
",2016-09-07 11:18:13,254341,305851,2022-09-21 15:46:54 EDT,2022-09-21,15:46:54,Link,184,29,99,4,1,1,43,6,1,0,,-,0,0,0,N/A,https://www.facebook.com/104197490039539/posts/1604475010011772,Jedan od gorućih problema u BiH je nedostatak radne snage,https://ba.n1info.com/biznis/firma-iz-konjica-uvezla-radnike-iz-nepala/,,,Firma iz Konjica uvezla radnike iz Nepala - N1,"Jedan od gorućih problema u BiH je nedostatak radne snage, što je posljedica masovnog odlaska bh. stanovnika u zemlje Evropske unije, tako da mnoge firme se već nalaze u situaciji da moraju uvoziti radnike iz drugih zemalja.",,,,1.17
Vijesti.ba,Vijesti.ba,183874408315112,NEWS_SITE,BA,"Oficijelna stranica - Vijesti.ba - Iz minute u minutu: BiH, Svijet, Crna hronika, Sport, Magazin, Show, Zanimljivosti, Fotogalerije,...",2011-02-16 14:30:44,216898,214106,2022-09-21 15:46:06 EDT,2022-09-21,15:46:06,Link,10,7,2,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/183874408315112/posts/5392193780816456,,https://vijesti.ba/clanak/579584/promet-namjenske-industrije-je-400-miliona-km-godisnje-a-bio-je-300-u-cetiri-godine,,,"Promet namjenske industrije je 400 miliona KM godišnje, a bio je 300 u četiri godine",Savez za bolju budućnost BiH večeras je u Domu kulture u Konjicu održao predizborni skup. Predstavljeni su kandidati za Skupštinu Hercegovačko-neretv,,,,-11.9
Novi.ba,noviba,100050480169911,JOURNALIST,BA,Regionalni informativni portal,2014-08-01 22:56:40,968051,913715,2022-09-21 15:45:47 EDT,2022-09-21,15:45:47,Photo,4,0,3,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050480169911/posts/654839936208673,"KOJA MU SE DJEVOJKA SVIĐA? SKORO NIKO NE ZNA RJEŠENJE OVE MOZGALICE: 1 detalj otkriva istinu, VIDITE LI VI? 🔍 LINK u komentaru 📥",https://www.facebook.com/photo.php?fbid=654839902875343&set=a.284732196552784&type=3,,,,,,,,-12
BL Portal,portalBL,320019722470,NEWS_SITE,BA,BL Portal - Informativni portal sa pregledom svih aktuelnosti,2010-02-21 01:44:15,47813,51015,2022-09-21 15:45:42 EDT,2022-09-21,15:45:42,Link,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/320019722470/posts/10158499920837471,,https://www.bl-portal.com/drustvo/jakne-na-ulicama-odzaci-se-zadimili-nagli-pad-temperature-iznenadio-mnoge/,,,"Jakne na ulicama, odžaci se zadimili: Nagli pad temperature iznenadio mnoge - BL Portal","Zimske jakne iznenada su morale napustiti ormare a i odžaci su zadimili. Temperatura je za samo nekoliko dana pala ispod svih prosjeka za ovo doba godine. Pao je i prvi snijeg. Prije njega su se izredali vreli dani, tropske noći i jake padavine. Ovo zahlađenje iznenadilo je i južnjake. U Trebinj...",,,,-10.5
Fokus.ba,fokusba,747053091978616,MEDIA_NEWS_COMPANY,BA,Fokus.ba - Jednostavno drugačiji!,2013-10-19 22:53:31,424784,440144,2022-09-21 15:45:28 EDT,2022-09-21,15:45:28,Link,6,3,2,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/747053091978616/posts/6379075145443021,Evo šta stručnjaci predviđaju...,https://www.fokus.ba/biznis/ako-trosite-oko-50-km-mjesecno-koliko-cete-trositi-ako-se-budete-grijali-na-struju/2401464/,,,"Ako trošite oko 50 KM mjesečno, koliko ćete trošiti ako se budete grijali na struju? (VIDEO)","Uprkos upozorenjima, građani kupuju grijalice, jer je pelet preskup",,,,-21.83
MojaBanjaluka.info,mojabanjaluka.info,100063958333893,MEDIA_NEWS_COMPANY,BA,"Portal MojaBanjaluka.info jedan je od 11 portala koji čine mrežu ""PROMO TIMA""",2014-09-10 21:06:00,39820,42693,2022-09-21 15:45:06 EDT,2022-09-21,15:45:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063958333893/posts/477668354375105,,http://mojabanjaluka.info/novost/nista-od-stankovica-olimpijakos-ima-novog-trenera-foto-162107/162107,,,Ništa od Stankovića: Olimpijakos ima novog trenera (FOTO),"Legendarni fudbaler Real Madrida i španske reprezentacije Hose Migel Gonzales Martin del Kampo, poznatiji kao Mičel, vratio se na klupu Olimpijakosa, potvrdio je atinski klub. Dejan Stanković bio je jedan od kandidata, ali posao je otišao Špancu. Mičel je od 2013. do 20",,,,-70
Vijesti.ba,Vijesti.ba,183874408315112,NEWS_SITE,BA,"Oficijelna stranica - Vijesti.ba - Iz minute u minutu: BiH, Svijet, Crna hronika, Sport, Magazin, Show, Zanimljivosti, Fotogalerije,...",2011-02-16 14:30:44,216898,214106,2022-09-21 15:44:30 EDT,2022-09-21,15:44:30,Link,264,72,122,2,4,3,49,2,8,2,,-,0,0,0,N/A,https://www.facebook.com/183874408315112/posts/5392190444150123,,https://vijesti.ba/clanak/579585/denis-becirovic-napustio-emisiju-pressing,,,Denis Bećirović napustio emisiju Pressing,"Nakon više od četiri stotine izdanja emisije Pressing, ove srijede se po prvi put desilo da gost napusti emisiju.",,,,2.22
Vecernji.ba,vecernji.ba,752655208214036,TOPIC_NEWSPAPER,BA,Službena Facebook stranica bosanskohercegovačkog izdanja Večernjeg lista,2015-08-13 14:34:56,48418,48951,2022-09-21 15:43:35 EDT,2022-09-21,15:43:35,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/752655208214036/posts/2985687694910765,,https://www.vecernji.ba/showbiz/siri-se-fotka-kate-middleton-sa-sprovoda-kraljice-1619156,,,Širi se fotka Kate Middleton sa sprovoda kraljice,"BREAKING SITUACIJA POSTAJE ALARMANTNA! RAT ULAZI U NOVU FAZU, RUSIJA DIŽE JOŠ 300 TISUĆA VOJNIKA Naslovnica Showbiz LONDON Širi se fotka Kate Middleton sa sprovoda kraljice 21. rujna 2022. u 21:42 0 komentara 1 prikaza Upravo se čita... Intervju: Marinko Čavara, dopredsjednik HDZ-a BiH i aktua...",,,,-10.5
Raport.ba,raport.ba,100063992619835,MEDIA_NEWS_COMPANY,BA,"Raport.ba je nezavisni, istraživački i analitički internet-mediji. Osnovali su ga početkom 2020.",2019-07-11 09:21:55,22576,24258,2022-09-21 15:43:34 EDT,2022-09-21,15:43:34,Link,85,49,23,2,1,0,7,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/100063992619835/posts/482708803872203,Objasnio je zašto je napustio sučeljavanje i poručio da neće napraviti istu grešku kao prijašnji kandidati.,https://raport.ba/becirovic-za-razliku-od-bakira-ja-se-ne-libim-pojaviti-i-zauzeti-jasan-stav/,,,"Bećirović o napuštanju debate: Za razliku od Bakira, ja se ne libim pojaviti i zauzeti jasan stav","Denis Bećirović, kandidat za člana Predsjedništva BiH iz reda Bošnjačkog naroda, na svom je Facebook nalogu objasnio zašto je večeras napustio sučeljavanje u emisiji Pressing, te ponovo poručio da čeka sučeljavanje sa svjim protukandidatom Bakirom Izetbegovićem. “Večeras sam došao n...",,,,2.18
Tuzlanski.ba,Tuzlanski.ba,289900577704157,MEDIA_NEWS_COMPANY,BA,"Preuzmite aplikacije za Vaše Android i IOS mobilne uređaje
",2011-10-12 22:18:05,188083,191239,2022-09-21 15:43:25 EDT,2022-09-21,15:43:25,Link,698,245,298,3,3,2,111,1,11,24,,-,0,0,0,N/A,https://www.facebook.com/289900577704157/posts/6263547677006054,🔴 Ne želim ponavljati grešku opozicionih kandidata iz prethodnih kampanja i igrati na pomoćnom terenu,https://tuzlanski.ba/infoteka/oglasio-se-becirovic-nakon-napustanja-emisije-ne-zelim-igrati-na-pomocnom-terenu/,,,Oglasio se Bećirović nakon napuštanja emisije: Ne želim igrati na pomoćnom terenu,"Nakon što je napustio emisiju Pressing kandidat za člana Predsjedništva BiH Denis Bećirović oglasio se na svom Facebook profilu. Rekao je da ""ne želi ponavljati grešku opozicionih kandidata iz prethodnih kampanja i igrati na pomoćnom terenu"". ""Večeras sam došao na sučeljavanje sa protukan...",,,,9.97
Tuzlanski.ba,Tuzlanski.ba,289900577704157,MEDIA_NEWS_COMPANY,BA,"Preuzmite aplikacije za Vaše Android i IOS mobilne uređaje
",2011-10-12 22:18:05,188083,191239,2022-09-21 15:42:56 EDT,2022-09-21,15:42:56,Link,71,49,15,1,0,0,0,0,1,5,,-,0,0,0,N/A,https://www.facebook.com/289900577704157/posts/6263546833672805,☑️ Gradonačelnik Tuzle Jasmin Imamović danas je boravio u Memorijalnom centru gdje se polaganjem cvijeća poklonio žrtvama genocida u Srebrenici...🇧🇦,https://tuzlanski.ba/infoteka/gradonacelnik-tuzle-jasmin-imamovic-poklonio-se-zrtvama-genocida-u-srebrenici/,,,Gradonačelnik Tuzle Jasmin Imamović poklonio se žrtvama genocida u Srebrenici,"Gradonačelnik Tuzle Jasmin Imamović danas je boravio u Memorijalnom centru gdje se polaganjem cvijeća poklonio žrtvama genocida u Srebrenici. Sastao se sa direktorom službe, dr. Emirom Suljagićem te razgovarao o do sada provedenim i projektima koji su u toku. Govorilo se o budućnosti i bud",,,,1.01
Srpskainfo.com,srpskainfocom,1333370740079744,MEDIA_NEWS_COMPANY,BA,srpskainfo.com - najnovije vijesti na Fejsbuku.,2017-05-17 07:51:21,49233,52495,2022-09-21 15:42:14 EDT,2022-09-21,15:42:14,Link,391,88,166,2,2,1,129,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/1333370740079744/posts/5494384663978310,"""Ne bih to poželio ni najgorem neprijatelju.""",https://srpskainfo.com/moja-porodica-i-ja-smo-prozivjeli-pakao-bio-sam-zrtva-politike-ispovijest-bivseg-gradonacelnika-prijedora/,,,"""Moja porodica i ja smo proživjeli pakao, bio sam žrtva politike"" Ispovijest bivšeg gradonačelnika Prijedora - Srpskainfo","Dalibor Pavlović, bivši gradonačelnik Prijedora, povukao se iz javnosti nakon što su pojavile njegove kompromitirajuće fotografije.",,,,5.21
BHRT,www.bhrt.ba,512853765564875,MEDIA_NEWS_COMPANY,BA,"Radiotelevizija Bosne i Hercegovine
",2016-03-22 13:43:15,29699,36192,2022-09-21 15:41:39 EDT,2022-09-21,15:41:39,Link,16,4,7,0,0,0,1,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/512853765564875/posts/2135795186604050,"U Rusiji su večeras u 38 gradova uhapšene najmanje 1.054 osobe koje su protestovale protiv danas objavljene mobilizacije, navodi nevladina organizacija OVD-Info. #bhrt",https://bhrt.ba/najmanje-570-ljudi-uhap%C5%A1eno-na-protestima-u-rusiji-protiv-mobilizacije,,,Više od 1.000 ljudi uhapšeno na protestima u Rusiji protiv mobilizacije,"OVD-Info, organizacija specijalizovana za brojanje uhapšenih, navela je da su hapšenja izvršena u najmanje 38 gradova Rusije. To su najveći protesti u Rusiji od demonstracija koje su izbile poslije objave početka ruske ofanzive u Ukrajini u februaru. Novinari Frans presa u Mos...",,,,-1.44
